[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1454882259.463000 2/7/2016, 3:57:39 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, tb11c
INFO, WEIGHT, 0.100
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, 650C in 0.1% O2 in AR, single xtal, H//ab, lN2 quench
INFO, SEQUENCE FILE: Sequence_MT_5_27_77_45.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1454882896.990,,1.506450e+004,4.998015e+000,-8.678946e-002,1.349431e-003,3,9.954275e-001,1.554833e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.242016e-003,0.000000e+000,0,,0,
1454882990.391,,2.008353e+004,4.997021e+000,-6.407697e-002,4.661968e-004,3,9.955031e-001,7.275575e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.799988e-003,0.000000e+000,0,,0,
1454883063.942,,2.509959e+004,4.997869e+000,-5.129691e-002,7.386314e-004,3,9.934034e-001,1.439914e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.387928e-003,0.000000e+000,0,,0,
1454883134.934,,3.012529e+004,4.997905e+000,-4.020413e-002,1.299883e-003,3,9.906077e-001,3.233207e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.903244e-004,0.000000e+000,0,,0,
1454883249.246,,3.514729e+004,4.995990e+000,-3.022236e-002,2.343009e-003,3,9.878529e-001,7.752568e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.502918e-003,0.000000e+000,0,,0,
1454883320.628,,4.017077e+004,4.997867e+000,-2.541188e-002,1.299256e-003,3,9.585956e-001,5.112788e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.325607e-003,0.000000e+000,0,,0,
1454883391.959,,4.518905e+004,4.997499e+000,-1.848494e-002,1.030751e-003,3,9.595172e-001,5.576167e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.767159e-003,0.000000e+000,0,,0,
1454883505.951,,5.021105e+004,4.996211e+000,-1.413184e-002,1.879910e-003,3,9.550154e-001,1.330265e+001,,,,,,,,,,,,,,64,2,3.000000e+000,7.357597e-004,0.000000e+000,0,,0,
1454883576.483,,5.523007e+004,4.997426e+000,-1.268329e-002,6.506356e-003,3,8.914261e-001,5.129865e+001,,,,,,,,,,,,,,64,2,3.000000e+000,2.946854e-004,0.000000e+000,0,,0,
1454883710.145,,6.025503e+004,4.995843e+000,-5.053243e-003,1.270866e-004,3,8.096902e-001,2.514951e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.325130e-003,0.000000e+000,0,,0,
1454883779.907,,6.527258e+004,4.998015e+000,-7.496763e-004,3.360711e-003,3,6.501061e-001,4.482882e+002,,,,,,,,,,,,,,64,2,3.000000e+000,1.031876e-003,0.000000e+000,0,,0,
1454883914.419,,7.029161e+004,4.995989e+000,4.219739e-003,1.121395e-003,3,5.856080e-001,2.657498e+001,,,,,,,,,,,,,,64,2,3.000000e+000,7.357597e-004,0.000000e+000,0,,0,
1454884089.735,,6.527111e+004,4.996321e+000,6.310914e-002,4.771603e-004,3,9.924625e-001,7.560874e-001,,,,,,,,,,,,,,64,2,3.000000e+000,7.357597e-004,0.000000e+000,0,,0,
1454884162.906,,6.024910e+004,4.997720e+000,6.585684e-002,8.610865e-004,3,9.944036e-001,1.307513e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.768112e-003,0.000000e+000,0,,0,
1454884236.078,,5.523156e+004,4.998531e+000,6.737439e-002,4.745735e-004,3,9.926230e-001,7.043826e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.768589e-003,0.000000e+000,0,,0,
1454884308.869,,5.020956e+004,4.997941e+000,6.897758e-002,5.454961e-004,3,9.942882e-001,7.908310e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.178741e-003,0.000000e+000,0,,0,
1454884381.141,,4.519053e+004,4.997978e+000,6.946960e-002,2.109339e-003,3,9.936330e-001,3.036349e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.210617e-003,0.000000e+000,0,,0,
1454884453.081,,4.016854e+004,4.997978e+000,7.462984e-002,8.044516e-004,3,9.950695e-001,1.077922e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.209187e-003,0.000000e+000,0,,0,
1454884525.270,,3.514803e+004,4.998052e+000,7.869558e-002,8.211523e-004,3,9.954698e-001,1.043454e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.472950e-003,0.000000e+000,0,,0,
1454884597.959,,3.012455e+004,4.997389e+000,8.403562e-002,8.525254e-004,3,9.955428e-001,1.014481e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.916409e-003,0.000000e+000,0,,0,
1454884670.689,,2.510774e+004,4.997794e+000,9.159707e-002,9.696462e-004,3,9.958227e-001,1.058600e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.472950e-003,0.000000e+000,0,,0,
1454884742.729,,2.008650e+004,4.997941e+000,1.028608e-001,1.153496e-003,3,9.959849e-001,1.121415e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.652168e-003,0.000000e+000,0,,0,
1454884816.059,,1.506450e+004,4.997094e+000,1.210473e-001,1.356207e-003,3,9.960641e-001,1.120394e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.621246e-003,0.000000e+000,0,,0,
1454884928.203,,1.004606e+004,4.998642e+000,1.536532e-001,1.891245e-003,3,9.960968e-001,1.230853e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.832817e-003,0.000000e+000,0,,0,
1454884986.713,,8.039640e+003,4.997463e+000,1.726287e-001,2.206314e-003,3,9.961035e-001,1.278069e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.371902e-004,0.000000e+000,0,,0,
1454885110.825,,6.026392e+003,4.997462e+000,1.932801e-001,1.069982e-003,3,9.960265e-001,5.535913e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.829956e-003,0.000000e+000,0,,0,
1454885169.817,,4.018411e+003,4.997499e+000,2.178164e-001,2.504187e-003,3,9.961612e-001,1.149678e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.474380e-003,0.000000e+000,0,,0,
1454885229.428,,2.009465e+003,4.997610e+000,2.308389e-001,2.091558e-003,3,9.961481e-001,9.060684e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.179218e-003,0.000000e+000,0,,0,
1454885288.469,,7.413630e-001,4.997425e+000,2.279808e-001,1.762349e-003,3,9.961403e-001,7.730255e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.177788e-003,0.000000e+000,0,,0,
1454885352.560,,-2.009539e+003,4.997353e+000,2.118798e-001,2.039813e-003,3,9.959916e-001,9.627218e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.621246e-003,0.000000e+000,0,,0,
1454885412.021,,-4.017743e+003,4.997757e+000,1.876438e-001,1.895807e-003,3,9.960490e-001,1.010322e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.357960e-003,0.000000e+000,0,,0,
1454885469.992,,-6.026096e+003,4.998162e+000,1.627306e-001,1.762244e-003,3,9.959400e-001,1.082921e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.094673e-003,0.000000e+000,0,,0,
1454885572.092,,-8.039046e+003,4.998088e+000,1.398775e-001,1.796404e-003,3,9.960588e-001,1.284270e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.242016e-003,0.000000e+000,0,,0,
1454885630.032,,-1.004369e+004,4.997389e+000,1.209505e-001,1.620773e-003,3,9.959940e-001,1.340030e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.537178e-003,0.000000e+000,0,,0,
1454885742.426,,-1.506598e+004,4.999084e+000,8.668204e-002,1.397084e-003,3,9.949367e-001,1.611734e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.095627e-003,0.000000e+000,0,,0,
1454885833.918,,-2.008872e+004,4.996947e+000,6.401196e-002,5.293697e-004,3,9.947963e-001,8.269856e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.618862e-003,0.000000e+000,0,,0,
1454885905.839,,-2.510997e+004,4.998052e+000,5.053294e-002,1.077755e-003,3,9.923403e-001,2.132778e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.504349e-003,0.000000e+000,0,,0,
1454885978.191,,-3.012751e+004,4.997830e+000,3.973352e-002,9.586406e-004,3,9.902143e-001,2.412675e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.799988e-003,0.000000e+000,0,,0,
1454886050.942,,-3.515174e+004,4.998236e+000,3.120168e-002,7.076245e-004,3,9.877318e-001,2.267905e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.504826e-003,0.000000e+000,0,,0,
1454886143.274,,-4.017077e+004,4.996615e+000,2.370416e-002,3.600487e-004,3,9.862906e-001,1.518926e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.240108e-003,0.000000e+000,0,,0,
1454886215.225,,-4.519350e+004,4.998641e+000,1.872056e-002,6.001830e-004,3,9.791486e-001,3.206009e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.914978e-003,0.000000e+000,0,,0,
1454886286.527,,-5.021401e+004,4.997389e+000,1.407171e-002,4.023404e-004,3,9.732951e-001,2.859214e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.357006e-003,0.000000e+000,0,,0,
1454886378.749,,-5.523452e+004,4.996506e+000,8.581137e-003,4.346611e-004,3,9.571851e-001,5.065309e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.503872e-003,0.000000e+000,0,,0,
1454886450.010,,-6.025652e+004,4.997794e+000,6.346409e-003,9.360934e-004,3,9.426996e-001,1.474997e+001,,,,,,,,,,,,,,64,2,3.000000e+000,2.356052e-003,0.000000e+000,0,,0,
1454886541.903,,-6.527852e+004,4.996873e+000,2.714306e-003,4.549479e-004,3,8.725103e-001,1.676111e+001,,,,,,,,,,,,,,64,2,3.000000e+000,2.064228e-003,0.000000e+000,0,,0,
1454886654.536,,-7.029605e+004,4.996321e+000,-6.379094e-004,1.138510e-003,3,3.307620e-001,1.784752e+002,,,,,,,,,,,,,,64,2,3.000000e+000,1.326084e-003,0.000000e+000,0,,0,
1454886830.607,,-6.527110e+004,4.996542e+000,-6.363986e-002,1.867756e-003,3,9.923655e-001,2.934884e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.914978e-003,0.000000e+000,0,,0,
1454886904.258,,-6.025058e+004,4.998457e+000,-6.547059e-002,3.410944e-004,3,9.821336e-001,5.209888e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.357960e-003,0.000000e+000,0,,0,
1454886977.260,,-5.523156e+004,4.998457e+000,-6.906345e-002,8.235863e-004,3,9.911734e-001,1.192507e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.094196e-003,0.000000e+000,0,,0,
1454887049.731,,-5.020808e+004,4.998052e+000,-6.897827e-002,1.075440e-003,3,9.864259e-001,1.559100e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.651691e-003,0.000000e+000,0,,0,
1454887122.543,,-4.518609e+004,4.997978e+000,-7.262520e-002,1.090128e-003,3,9.924401e-001,1.501033e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.061844e-003,0.000000e+000,0,,0,
1454887195.844,,-4.017076e+004,4.997868e+000,-7.435825e-002,2.438933e-004,3,9.875619e-001,3.279976e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.799988e-003,0.000000e+000,0,,0,
1454887267.925,,-3.514432e+004,4.997242e+000,-7.846713e-002,5.041870e-004,3,9.913011e-001,6.425454e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.768112e-003,0.000000e+000,0,,0,
1454887339.887,,-3.012455e+004,4.997941e+000,-8.335811e-002,7.257687e-005,3,9.936284e-001,8.706636e-002,,,,,,,,,,,,,,64,2,3.000000e+000,2.944946e-003,0.000000e+000,0,,0,
1454887412.048,,-2.510774e+004,4.997905e+000,-9.012008e-002,4.718888e-003,3,9.919757e-001,5.236222e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.271030e-003,0.000000e+000,0,,0,
1454887483.840,,-2.008501e+004,4.998199e+000,-1.029658e-001,9.954822e-004,3,9.958609e-001,9.668081e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.389359e-003,0.000000e+000,0,,0,
1454887557.982,,-1.506747e+004,4.998236e+000,-1.211144e-001,1.427182e-003,3,9.959792e-001,1.178375e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.357960e-003,0.000000e+000,0,,0,
1454887669.967,,-1.004844e+004,4.999121e+000,-1.536818e-001,1.840342e-003,3,9.960253e-001,1.197502e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.947807e-003,0.000000e+000,0,,0,
1454887729.209,,-8.038305e+003,4.997426e+000,-1.726650e-001,2.281261e-003,3,9.960364e-001,1.321207e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.179218e-003,0.000000e+000,0,,0,
1454887852.072,,-6.025058e+003,4.996690e+000,-1.934577e-001,1.195717e-003,3,9.959404e-001,6.180765e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.829002e-003,0.000000e+000,0,,0,
1454887910.633,,-4.018040e+003,4.997572e+000,-2.179823e-001,2.564920e-003,3,9.960403e-001,1.176665e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.767159e-003,0.000000e+000,0,,0,
1454887969.955,,-2.009614e+003,4.998346e+000,-2.309798e-001,2.183913e-003,3,9.960632e-001,9.454995e-001,,,,,,,,,,,,,,64,2,3.000000e+000,7.371902e-004,0.000000e+000,0,,0,
1454888027.766,,-8.451540e-001,4.997462e+000,-2.280232e-001,1.814675e-003,3,9.960276e-001,7.958289e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.325130e-003,0.000000e+000,0,,0,
1454888094.237,,2.009465e+003,4.997647e+000,-2.118040e-001,1.981998e-003,3,9.959072e-001,9.357697e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.768112e-003,0.000000e+000,0,,0,
1454888153.138,,4.017966e+003,4.997573e+000,-1.876464e-001,1.931126e-003,3,9.959440e-001,1.029131e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.210140e-003,0.000000e+000,0,,0,
1454888210.429,,6.025503e+003,4.997352e+000,-1.628877e-001,1.940778e-003,3,9.959100e-001,1.191482e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.768112e-003,0.000000e+000,0,,0,
1454888311.551,,8.039194e+003,4.998715e+000,-1.400150e-001,1.932665e-003,3,9.959280e-001,1.380327e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.274845e-003,0.000000e+000,0,,0,
1454888369.163,,1.004488e+004,4.997168e+000,-1.209336e-001,1.519678e-003,3,9.958550e-001,1.256622e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.371902e-004,0.000000e+000,0,,0,
