[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1454916201.775000 2/8/2016, 1:23:21 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, tb11c
INFO, WEIGHT, 0.100
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, 650C in 0.1% O2 in AR, single xtal, H//ab, lN2 quench
INFO, SEQUENCE FILE: Sequence_MT_5_27_77_45.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1454917192.165,,2.000000e+001,8.274819e+001,-1.943490e-003,6.550789e-006,3,9.958143e-001,3.370632e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.446960e-001,0.000000e+000,0,,0,
1454917235.035,,2.000000e+001,8.308836e+001,-1.923330e-003,7.841372e-006,3,9.957679e-001,4.076977e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.081284e-001,0.000000e+000,0,,0,
1454917277.925,,2.000000e+001,8.343461e+001,-1.898985e-003,8.198550e-006,3,9.957082e-001,4.317333e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.267136e-001,0.000000e+000,0,,0,
1454917320.895,,2.000000e+001,8.376129e+001,-1.871946e-003,1.019139e-005,3,9.956495e-001,5.444275e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.499756e-001,0.000000e+000,0,,0,
1454917364.005,,2.000000e+001,8.411317e+001,-1.839841e-003,1.288121e-005,3,9.955624e-001,7.001265e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.503113e-001,0.000000e+000,0,,0,
1454917407.305,,2.000000e+001,8.445531e+001,-1.799670e-003,1.596921e-005,3,9.954519e-001,8.873411e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.433838e-001,0.000000e+000,0,,0,
1454917449.375,,2.000000e+001,8.482385e+001,-1.750349e-003,1.781314e-005,3,9.953066e-001,1.017691e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.700180e-001,0.000000e+000,0,,0,
1454917492.995,,2.000000e+001,8.518324e+001,-1.688795e-003,2.216348e-005,3,9.951382e-001,1.312384e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.391190e-001,0.000000e+000,0,,0,
1454917535.986,,2.000000e+001,8.553631e+001,-1.618142e-003,2.662331e-005,3,9.949189e-001,1.645301e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.199081e-001,0.000000e+000,0,,0,
1454917580.067,,2.000000e+001,8.588901e+001,-1.527702e-003,3.630342e-005,3,9.946588e-001,2.376342e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.320999e-001,0.000000e+000,0,,0,
1454917622.678,,2.000000e+001,8.625047e+001,-1.418323e-003,4.216611e-005,3,9.942266e-001,2.972955e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.197784e-001,0.000000e+000,0,,0,
1454917665.658,,2.000000e+001,8.658189e+001,-1.285465e-003,5.082268e-005,3,9.937037e-001,3.953641e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.319778e-001,0.000000e+000,0,,0,
1454917708.249,,2.000000e+001,8.692246e+001,-1.127124e-003,5.872604e-005,3,9.929413e-001,5.210256e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.243713e-001,0.000000e+000,0,,0,
1454917751.210,,2.000000e+001,8.728119e+001,-9.407645e-004,6.910758e-005,3,9.918880e-001,7.345895e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.192520e-001,0.000000e+000,0,,0,
1454917835.772,,2.000000e+001,8.797678e+001,-5.141301e-004,7.573754e-005,3,9.851280e-001,1.473120e+001,,,,,,,,,,,,,,64,2,3.000000e+000,3.416672e-001,0.000000e+000,0,,0,
1454917922.254,,2.000000e+001,8.867538e+001,-1.593699e-004,4.942104e-005,3,9.439142e-001,3.101027e+001,,,,,,,,,,,,,,64,2,3.000000e+000,3.180695e-001,0.000000e+000,0,,0,
1454917985.615,,2.000000e+001,8.919141e+001,-6.262604e-006,2.452403e-005,3,4.168772e-001,3.915948e+002,,,,,,,,,,,,,,64,2,3.000000e+000,3.161392e-001,0.000000e+000,0,,0,
1454918029.546,,2.000000e+001,8.954807e+001,1.308978e-005,2.019146e-006,3,7.803723e-001,1.542536e+001,,,,,,,,,,,,,,64,2,3.000000e+000,3.184891e-001,0.000000e+000,0,,0,
1454918072.207,,2.000000e+001,8.990201e+001,9.790567e-006,2.717660e-007,3,9.596313e-001,2.775795e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.419418e-001,0.000000e+000,0,,0,
1454918114.767,,2.000000e+001,9.024506e+001,9.494103e-006,1.520054e-008,3,9.657376e-001,1.601051e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.121872e-001,0.000000e+000,0,,0,
1454918158.358,,2.000000e+001,9.060263e+001,9.471880e-006,5.739112e-009,3,9.648271e-001,6.059106e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.547897e-001,0.000000e+000,0,,0,
1454918200.379,,2.000000e+001,9.092682e+001,9.493168e-006,2.758941e-009,3,9.655383e-001,2.906239e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.353882e-001,0.000000e+000,0,,0,
1454918328.969,,2.000000e+001,9.198932e+001,9.488056e-006,2.194291e-009,3,9.654756e-001,2.312688e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.452301e-001,0.000000e+000,0,,0,
1454918371.639,,2.000000e+001,9.232247e+001,9.488618e-006,8.306407e-009,3,9.656267e-001,8.754075e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.196640e-001,0.000000e+000,0,,0,
1454918413.689,,2.000000e+001,9.264803e+001,9.492396e-006,2.630963e-009,3,9.656067e-001,2.771653e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.160400e-001,0.000000e+000,0,,0,
1454918456.689,,2.000000e+001,9.297144e+001,9.487762e-006,9.815142e-009,3,9.648226e-001,1.034506e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.405991e-001,0.000000e+000,0,,0,
1454918499.929,,2.000000e+001,9.331314e+001,9.496285e-006,3.974419e-009,3,9.651450e-001,4.185236e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.314590e-001,0.000000e+000,0,,0,
1454918542.960,,2.000000e+001,9.364998e+001,9.501235e-006,9.081354e-009,3,9.650854e-001,9.558078e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.194199e-001,0.000000e+000,0,,0,
1454918585.141,,2.000000e+001,9.397540e+001,9.496976e-006,4.379578e-009,3,9.648139e-001,4.611550e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.358231e-001,0.000000e+000,0,,0,
1454918627.862,,2.000000e+001,9.433026e+001,9.499112e-006,1.938333e-009,3,9.647392e-001,2.040541e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.264389e-001,0.000000e+000,0,,0,
1454918670.423,,2.000000e+001,9.466721e+001,9.499339e-006,2.939655e-009,3,9.651306e-001,3.094589e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.402328e-001,0.000000e+000,0,,0,
1454918807.995,,2.000000e+001,9.496820e+001,9.611242e-006,1.811544e-007,3,9.652656e-001,1.884818e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.753769e-001,0.000000e+000,0,,0,
1454918914.137,,2.000000e+001,9.497035e+001,9.537202e-006,1.013605e-008,3,9.648454e-001,1.062791e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.170349e-002,0.000000e+000,0,,0,
1454918999.129,,2.000000e+001,9.497839e+001,9.537859e-006,5.724964e-009,3,9.647558e-001,6.002358e-002,,,,,,,,,,,,,,64,2,3.000000e+000,2.341461e-002,0.000000e+000,0,,0,
1454919040.690,,2.000000e+001,9.497546e+001,9.539019e-006,1.596134e-008,3,9.645038e-001,1.673269e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.632904e-002,0.000000e+000,0,,0,
1454919083.471,,2.000000e+001,9.498131e+001,9.521191e-006,7.501233e-009,3,9.639378e-001,7.878461e-002,,,,,,,,,,,,,,64,2,3.000000e+000,2.341461e-002,0.000000e+000,0,,0,
1454919126.192,,2.000000e+001,9.499960e+001,9.525886e-006,3.668299e-009,3,9.655449e-001,3.850874e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.512573e-002,0.000000e+000,0,,0,
1454919168.783,,2.000000e+001,9.499741e+001,9.524838e-006,2.316032e-008,3,9.651599e-001,2.431571e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.925873e-002,0.000000e+000,0,,0,
1454919210.993,,2.000000e+001,9.500327e+001,9.513482e-006,4.055965e-008,3,9.653252e-001,4.263387e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.925873e-002,0.000000e+000,0,,0,
1454919252.854,,2.000000e+001,9.500107e+001,9.560426e-006,1.509572e-008,3,9.650835e-001,1.578980e-001,,,,,,,,,,,,,,64,2,3.000000e+000,4.389191e-002,0.000000e+000,0,,0,
1454919295.915,,2.000000e+001,9.499301e+001,9.528019e-006,2.974383e-009,3,9.644390e-001,3.121722e-002,,,,,,,,,,,,,,64,2,3.000000e+000,1.757050e-002,0.000000e+000,0,,0,
1454919337.886,,2.000000e+001,9.499448e+001,9.531325e-006,2.998178e-009,3,9.643750e-001,3.145605e-002,,,,,,,,,,,,,,64,2,3.000000e+000,1.757050e-002,0.000000e+000,0,,0,
1454919380.127,,2.000000e+001,9.500180e+001,9.532761e-006,3.313302e-009,3,9.655930e-001,3.475700e-002,,,,,,,,,,,,,,64,2,3.000000e+000,2.635956e-002,0.000000e+000,0,,0,
1454919422.648,,2.000000e+001,9.498863e+001,9.498410e-006,2.838237e-008,3,9.647033e-001,2.988118e-001,,,,,,,,,,,,,,64,2,3.000000e+000,4.093933e-002,0.000000e+000,0,,0,
1454919464.668,,2.000000e+001,9.498424e+001,9.560577e-006,2.939912e-008,3,9.652411e-001,3.075036e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.925110e-002,0.000000e+000,0,,0,
1454919507.409,,2.000000e+001,9.499155e+001,9.540076e-006,3.567330e-009,3,9.648416e-001,3.739310e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.218079e-002,0.000000e+000,0,,0,
1454919549.510,,2.000000e+001,9.499741e+001,9.542759e-006,4.893423e-009,3,9.646111e-001,5.127892e-002,,,,,,,,,,,,,,64,2,3.000000e+000,8.766174e-003,0.000000e+000,0,,0,
1454919591.851,,2.000000e+001,9.499229e+001,9.539997e-006,1.545393e-009,3,9.650112e-001,1.619909e-002,,,,,,,,,,,,,,64,2,3.000000e+000,8.773804e-003,0.000000e+000,0,,0,
1454919635.122,,2.000000e+001,9.499814e+001,9.542306e-006,3.284362e-009,3,9.645563e-001,3.441896e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.220367e-002,0.000000e+000,0,,0,
1454919677.453,,2.000000e+001,9.500107e+001,9.546054e-006,1.351560e-008,3,9.646292e-001,1.415831e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.634430e-002,0.000000e+000,0,,0,
