[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1467245334.818000 6/29/2016, 7:08:54 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, tb11c
INFO, WEIGHT, 0.100
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, 650C in 0.1% O2 in AR, single xtal, H//ab, lN2 quench
INFO, SEQUENCE FILE: Sequence_MT_5_27_77_45.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1467246068.777,,1.506658e+004,4.997791e+000,-8.405124e-002,1.578863e-003,3,9.944446e-001,1.878453e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.565716e-003,0.000000e+000,0,,0,
1467246139.558,,2.008649e+004,4.997569e+000,-7.319251e-002,1.564254e-003,3,9.937090e-001,2.137178e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.239155e-003,0.000000e+000,0,,0,
1467246211.159,,2.510701e+004,4.997202e+000,-6.400947e-002,1.435279e-003,3,9.928389e-001,2.242292e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.593300e-003,0.000000e+000,0,,0,
1467246282.010,,3.012529e+004,4.997423e+000,-5.619925e-002,1.401907e-003,3,9.925842e-001,2.494529e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.887985e-003,0.000000e+000,0,,0,
1467246352.860,,3.514877e+004,4.997499e+000,-4.962776e-002,9.542336e-004,3,9.907237e-001,1.922782e+000,,,,,,,,,,,,,,64,2,3.000000e+000,9.861946e-003,0.000000e+000,0,,0,
1467246423.721,,4.016929e+004,4.997459e+000,-4.333437e-002,9.102402e-004,3,9.892213e-001,2.100504e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.743027e-003,0.000000e+000,0,,0,
1467246495.242,,4.518905e+004,4.997129e+000,-3.893942e-002,1.318024e-003,3,9.894867e-001,3.384806e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.625175e-003,0.000000e+000,0,,0,
1467246566.362,,5.021105e+004,4.997313e+000,-3.475237e-002,8.264470e-004,3,9.878506e-001,2.378103e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.593777e-003,0.000000e+000,0,,0,
1467246636.833,,5.523304e+004,4.997424e+000,-3.071322e-002,9.165109e-004,3,9.869102e-001,2.984092e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.212162e-003,0.000000e+000,0,,0,
1467246728.364,,6.025355e+004,4.995363e+000,-2.626339e-002,2.055857e-004,3,9.850097e-001,7.827845e-001,,,,,,,,,,,,,,64,2,3.000000e+000,8.685112e-003,0.000000e+000,0,,0,
1467246798.945,,6.527555e+004,4.997570e+000,-2.364016e-002,8.416160e-004,3,9.816909e-001,3.560112e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.152702e-003,0.000000e+000,0,,0,
1467246869.805,,7.029309e+004,4.997681e+000,-2.057768e-002,5.834876e-004,3,9.768578e-001,2.835536e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.741119e-003,0.000000e+000,0,,0,
1467246982.299,,6.526962e+004,4.997939e+000,8.054519e-002,1.157237e-003,3,9.938551e-001,1.436755e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.446911e-003,0.000000e+000,0,,0,
1467247055.839,,6.024910e+004,4.997459e+000,8.204786e-002,1.122629e-003,3,9.937171e-001,1.368261e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.857063e-003,0.000000e+000,0,,0,
1467247128.660,,5.523008e+004,4.998271e+000,8.392144e-002,7.450088e-004,3,9.943326e-001,8.877454e-001,,,,,,,,,,,,,,64,2,3.000000e+000,7.659912e-003,0.000000e+000,0,,0,
1467247200.131,,5.020956e+004,4.998417e+000,8.594227e-002,1.001493e-003,3,9.945951e-001,1.165310e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.039619e-003,0.000000e+000,0,,0,
1467247272.271,,4.518609e+004,4.997533e+000,8.849603e-002,9.392530e-004,3,9.947040e-001,1.061350e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.593777e-003,0.000000e+000,0,,0,
1467247345.322,,4.016705e+004,4.997349e+000,9.126586e-002,9.437838e-004,3,9.949278e-001,1.034104e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.151749e-003,0.000000e+000,0,,0,
1467247437.683,,3.514729e+004,4.995841e+000,9.343176e-002,5.433941e-004,3,9.949991e-001,5.815946e-001,,,,,,,,,,,,,,64,2,3.000000e+000,7.066250e-003,0.000000e+000,0,,0,
1467247509.594,,3.012455e+004,4.997422e+000,9.823638e-002,1.074065e-003,3,9.954381e-001,1.093347e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.973961e-003,0.000000e+000,0,,0,
1467247580.735,,2.510552e+004,4.998048e+000,1.018708e-001,1.558617e-003,3,9.894279e-001,1.529994e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.566193e-003,0.000000e+000,0,,0,
1467247653.125,,2.008427e+004,4.997571e+000,1.080167e-001,1.353630e-003,3,9.955381e-001,1.253167e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.183147e-003,0.000000e+000,0,,0,
1467247725.146,,1.506421e+004,4.997608e+000,1.144635e-001,1.290932e-003,3,9.957100e-001,1.127810e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.360935e-003,0.000000e+000,0,,0,
1467247837.099,,1.004637e+004,4.997975e+000,1.230566e-001,1.505522e-003,3,9.958098e-001,1.223439e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.009174e-003,0.000000e+000,0,,0,
1467247895.390,,8.037563e+003,4.997827e+000,1.275163e-001,1.745122e-003,3,9.958222e-001,1.368548e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.357006e-003,0.000000e+000,0,,0,
1467247996.871,,6.025800e+003,4.997828e+000,1.328554e-001,1.929019e-003,3,9.957557e-001,1.451969e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.478310e-003,0.000000e+000,0,,0,
1467248055.711,,4.017447e+003,4.997828e+000,1.380193e-001,1.695905e-003,3,9.958286e-001,1.228745e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.416943e-003,0.000000e+000,0,,0,
1467248114.522,,2.009169e+003,4.997533e+000,1.425142e-001,1.630619e-003,3,9.958811e-001,1.144181e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.975391e-003,0.000000e+000,0,,0,
1467248173.122,,4.596453e-001,4.997680e+000,1.406318e-001,1.412404e-003,3,9.959049e-001,1.004328e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.534794e-003,0.000000e+000,0,,0,
1467248237.503,,-2.009242e+003,4.997901e+000,1.325658e-001,1.616816e-003,3,9.959725e-001,1.219634e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.271984e-003,0.000000e+000,0,,0,
1467248295.894,,-4.017521e+003,4.997128e+000,1.223078e-001,1.603198e-003,3,9.959478e-001,1.310790e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.680706e-003,0.000000e+000,0,,0,
1467248354.034,,-6.025800e+003,4.997533e+000,1.129938e-001,1.491930e-003,3,9.959343e-001,1.320364e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.564762e-003,0.000000e+000,0,,0,
1467248455.325,,-8.037118e+003,4.997754e+000,1.049315e-001,1.534230e-003,3,9.959313e-001,1.462126e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.446911e-003,0.000000e+000,0,,0,
1467248514.336,,-1.004429e+004,4.998269e+000,9.806980e-002,1.488832e-003,3,9.958047e-001,1.518135e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.651691e-003,0.000000e+000,0,,0,
1467248625.529,,-1.506717e+004,4.997422e+000,8.412813e-002,1.602244e-003,3,9.946613e-001,1.904528e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.828049e-003,0.000000e+000,0,,0,
1467248697.710,,-2.008872e+004,4.996540e+000,7.314502e-002,1.558817e-003,3,9.938111e-001,2.131132e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.917000e-003,0.000000e+000,0,,0,
1467248768.950,,-2.510923e+004,4.997569e+000,6.400252e-002,1.493063e-003,3,9.932086e-001,2.332819e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.209663e-003,0.000000e+000,0,,0,
1467248840.131,,-3.012826e+004,4.998306e+000,5.620629e-002,1.380749e-003,3,9.931580e-001,2.456574e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.303860e-003,0.000000e+000,0,,0,
1467248911.752,,-3.515174e+004,4.997275e+000,4.968944e-002,1.173532e-003,3,9.917642e-001,2.361732e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.445004e-003,0.000000e+000,0,,0,
1467248983.353,,-4.017076e+004,4.997902e+000,4.395045e-002,1.110525e-003,3,9.909360e-001,2.526765e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.037235e-003,0.000000e+000,0,,0,
1467249053.213,,-4.518905e+004,4.998160e+000,3.887562e-002,9.897160e-004,3,9.901069e-001,2.545852e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.069111e-003,0.000000e+000,0,,0,
1467249124.704,,-5.021252e+004,4.998161e+000,3.444434e-002,9.534723e-004,3,9.889108e-001,2.768154e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.509708e-003,0.000000e+000,0,,0,
1467249195.205,,-5.523453e+004,4.997608e+000,3.060121e-002,9.031727e-004,3,9.867544e-001,2.951428e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.802963e-003,0.000000e+000,0,,0,
1467249287.476,,-6.025207e+004,4.995620e+000,2.569088e-002,6.127888e-004,3,9.820232e-001,2.385238e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.447865e-003,0.000000e+000,0,,0,
1467249358.386,,-6.527703e+004,4.997312e+000,2.134027e-002,1.061483e-003,3,9.762384e-001,4.974084e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.858971e-003,0.000000e+000,0,,0,
1467249428.407,,-7.029457e+004,4.998270e+000,2.103564e-002,8.903812e-004,3,9.778327e-001,4.232728e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.005836e-003,0.000000e+000,0,,0,
1467249541.730,,-6.527111e+004,4.997461e+000,-7.978272e-002,1.886019e-004,3,9.927696e-001,2.363944e-001,,,,,,,,,,,,,,64,2,3.000000e+000,8.244991e-003,0.000000e+000,0,,0,
1467249613.991,,-6.024613e+004,4.997938e+000,-8.211830e-002,8.757536e-004,3,9.941362e-001,1.066454e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.564762e-003,0.000000e+000,0,,0,
1467249687.192,,-5.522563e+004,4.997091e+000,-8.391097e-002,1.795187e-003,3,9.948624e-001,2.139395e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.121780e-003,0.000000e+000,0,,0,
1467249759.612,,-5.020364e+004,4.998454e+000,-8.524490e-002,2.306065e-004,3,9.939775e-001,2.705223e-001,,,,,,,,,,,,,,64,2,3.000000e+000,5.009174e-003,0.000000e+000,0,,0,
1467249832.323,,-4.518312e+004,4.998011e+000,-8.793528e-002,1.861026e-003,3,9.950673e-001,2.116358e+000,,,,,,,,,,,,,,64,2,3.000000e+000,2.356052e-003,0.000000e+000,0,,0,
1467249904.614,,-4.016632e+004,4.997718e+000,-9.200138e-002,3.285753e-003,3,9.932059e-001,3.571417e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.359982e-003,0.000000e+000,0,,0,
1467249999.455,,-3.514432e+004,4.996466e+000,-9.327276e-002,3.790003e-003,3,9.851011e-001,4.063354e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.330967e-003,0.000000e+000,0,,0,
1467250072.225,,-3.011565e+004,4.997386e+000,-9.839736e-002,2.245616e-003,3,9.933183e-001,2.282191e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.624222e-003,0.000000e+000,0,,0,
1467250144.336,,-2.510256e+004,4.997975e+000,-1.024100e-001,7.724938e-004,3,9.952756e-001,7.543151e-001,,,,,,,,,,,,,,64,2,3.000000e+000,4.124165e-003,0.000000e+000,0,,0,
1467250216.157,,-2.008353e+004,4.998490e+000,-1.080925e-001,1.365579e-003,3,9.960322e-001,1.263343e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.830910e-003,0.000000e+000,0,,0,
1467250288.518,,-1.506361e+004,4.997571e+000,-1.145919e-001,1.215510e-003,3,9.959120e-001,1.060729e+000,,,,,,,,,,,,,,64,2,3.000000e+000,6.035805e-003,0.000000e+000,0,,0,
1467250399.061,,-1.004696e+004,4.998417e+000,-1.232080e-001,1.433214e-003,3,9.960273e-001,1.163247e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.124165e-003,0.000000e+000,0,,0,
1467250458.001,,-8.038157e+003,4.998308e+000,-1.275641e-001,1.716430e-003,3,9.960320e-001,1.345543e+000,,,,,,,,,,,,,,64,2,3.000000e+000,8.546829e-003,0.000000e+000,0,,0,
1467250559.522,,-6.025355e+003,4.997386e+000,-1.329076e-001,1.888168e-003,3,9.959622e-001,1.420662e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.417896e-003,0.000000e+000,0,,0,
1467250617.053,,-4.017448e+003,4.997533e+000,-1.381724e-001,1.766733e-003,3,9.960900e-001,1.278644e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.300045e-003,0.000000e+000,0,,0,
1467250675.463,,-2.009168e+003,4.998159e+000,-1.424455e-001,1.589537e-003,3,9.961030e-001,1.115891e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.859924e-003,0.000000e+000,0,,0,
1467250733.534,,-5.041270e-001,4.997975e+000,-1.405898e-001,1.340122e-003,3,9.961655e-001,9.532145e-001,,,,,,,,,,,,,,64,2,3.000000e+000,5.446911e-003,0.000000e+000,0,,0,
1467250798.205,,2.009243e+003,4.997864e+000,-1.326013e-001,1.588747e-003,3,9.961712e-001,1.198138e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.710674e-003,0.000000e+000,0,,0,
1467250856.735,,4.017372e+003,4.998454e+000,-1.223959e-001,1.539788e-003,3,9.961180e-001,1.258039e+000,,,,,,,,,,,,,,64,2,3.000000e+000,4.124165e-003,0.000000e+000,0,,0,
1467250915.176,,6.025503e+003,4.998637e+000,-1.131303e-001,1.670079e-003,3,9.960473e-001,1.476245e+000,,,,,,,,,,,,,,64,2,3.000000e+000,3.830910e-003,0.000000e+000,0,,0,
1467251017.177,,8.037117e+003,4.998418e+000,-1.050104e-001,1.550424e-003,3,9.959773e-001,1.476448e+000,,,,,,,,,,,,,,64,2,3.000000e+000,7.362843e-003,0.000000e+000,0,,0,
1467251074.837,,1.004369e+004,4.997459e+000,-9.818758e-002,1.475076e-003,3,9.960340e-001,1.502304e+000,,,,,,,,,,,,,,64,2,3.000000e+000,5.004883e-003,0.000000e+000,0,,0,
