[Header]
TITLE,MPMS DC Measurement
BYAPP,MPMS Measurement,2.1,Summary
FILEOPENTIME, 1467279666.602000 6/30/2016, 4:41:06 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.60,  Build 081

INFO, NAME, tb11c
INFO, WEIGHT, 0.100
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 1
INFO, COMMENT, 650C in 0.1% O2 in AR, single xtal, H//ab, lN2 quench
INFO, SEQUENCE FILE: Sequence_MT_5_27_77_45.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,15,16,17,18,27,28
FIELDGROUP,Transverse,1,2,3,4,10,11,12,13,14,19,20,21,22,27,28

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,
1467281857.354,,2.000000e+001,9.246854e+001,3.169689e-006,2.984030e-010,3,9.649540e-001,9.414266e-003,,,,,,,,,,,,,,64,2,3.000000e+000,3.233490e-001,0.000000e+000,0,,0,
1467281900.495,,2.000000e+001,9.282514e+001,3.156844e-006,4.784898e-009,3,9.659245e-001,1.515722e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.647995e-001,0.000000e+000,0,,0,
1467281943.535,,2.000000e+001,9.318273e+001,3.146986e-006,3.802870e-009,3,9.655471e-001,1.208417e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.277664e-001,0.000000e+000,0,,0,
1467281986.956,,2.000000e+001,9.355708e+001,3.154108e-006,2.461342e-009,3,9.674702e-001,7.803608e-002,,,,,,,,,,,,,,64,2,3.000000e+000,3.358231e-001,0.000000e+000,0,,0,
1467282029.946,,2.000000e+001,9.390046e+001,3.125885e-006,1.733020e-008,3,9.648823e-001,5.544094e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.438263e-001,0.000000e+000,0,,0,
1467282072.056,,2.000000e+001,9.424609e+001,3.134508e-006,5.173176e-009,3,9.656618e-001,1.650394e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.402939e-001,0.000000e+000,0,,0,
1467282114.667,,2.000000e+001,9.460638e+001,3.129186e-006,7.065205e-009,3,9.658931e-001,2.257841e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.541794e-001,0.000000e+000,0,,0,
1467282306.199,,2.000000e+001,9.500920e+001,3.146955e-006,1.981759e-008,3,9.659448e-001,6.297386e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.047729e-002,0.000000e+000,0,,0,
1467282349.119,,2.000000e+001,9.498654e+001,3.125632e-006,1.514508e-008,3,9.657871e-001,4.845444e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.461029e-002,0.000000e+000,0,,0,
1467282391.620,,2.000000e+001,9.498946e+001,3.144112e-006,1.229417e-008,3,9.655656e-001,3.910220e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.461029e-002,0.000000e+000,0,,0,
1467282434.150,,2.000000e+001,9.498580e+001,3.133613e-006,1.088962e-008,3,9.624853e-001,3.475101e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.924347e-002,0.000000e+000,0,,0,
1467282477.101,,2.000000e+001,9.499385e+001,3.150443e-006,2.329087e-008,3,9.652719e-001,7.392885e-001,,,,,,,,,,,,,,64,2,3.000000e+000,3.801727e-002,0.000000e+000,0,,0,
1467282519.441,,2.000000e+001,9.498873e+001,3.153748e-006,6.572422e-009,3,9.671587e-001,2.084004e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.169586e-002,0.000000e+000,0,,0,
1467282562.061,,2.000000e+001,9.498581e+001,3.158470e-006,1.750802e-008,3,9.667712e-001,5.543197e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.046967e-002,0.000000e+000,0,,0,
1467282604.402,,2.000000e+001,9.499239e+001,3.145864e-006,2.249277e-009,3,9.690398e-001,7.149950e-002,,,,,,,,,,,,,,64,2,3.000000e+000,4.094696e-002,0.000000e+000,0,,0,
1467282646.022,,2.000000e+001,9.498141e+001,3.143791e-006,7.653811e-009,3,9.670806e-001,2.434580e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.046967e-002,0.000000e+000,0,,0,
1467282688.903,,2.000000e+001,9.499678e+001,3.149018e-006,3.958663e-009,3,9.660183e-001,1.257110e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.339935e-002,0.000000e+000,0,,0,
1467282730.863,,2.000000e+001,9.499165e+001,3.157619e-006,1.026339e-008,3,9.682437e-001,3.250357e-001,,,,,,,,,,,,,,64,2,3.000000e+000,4.094696e-002,0.000000e+000,0,,0,
1467282773.073,,2.000000e+001,9.499603e+001,3.161064e-006,1.528833e-009,3,9.660434e-001,4.836451e-002,,,,,,,,,,,,,,64,2,3.000000e+000,1.461792e-002,0.000000e+000,0,,0,
1467282815.684,,2.000000e+001,9.499532e+001,3.165792e-006,7.214889e-009,3,9.662903e-001,2.279015e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.633667e-002,0.000000e+000,0,,0,
1467282857.564,,2.000000e+001,9.499239e+001,3.155257e-006,6.627247e-009,3,9.649031e-001,2.100383e-001,,,,,,,,,,,,,,64,2,3.000000e+000,8.773804e-003,0.000000e+000,0,,0,
1467282900.445,,2.000000e+001,9.497776e+001,3.158084e-006,6.469525e-009,3,9.639069e-001,2.048560e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.339172e-002,0.000000e+000,0,,0,
1467282942.805,,2.000000e+001,9.497191e+001,3.161367e-006,9.124282e-009,3,9.674844e-001,2.886183e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.922058e-003,0.000000e+000,0,,0,
1467282985.016,,2.000000e+001,9.498872e+001,3.163914e-006,2.120639e-008,3,9.676924e-001,6.702580e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.462555e-002,0.000000e+000,0,,0,
1467283027.526,,2.000000e+001,9.498581e+001,3.157895e-006,5.614832e-009,3,9.657805e-001,1.778030e-001,,,,,,,,,,,,,,64,2,3.000000e+000,2.046967e-002,0.000000e+000,0,,0,
1467283090.767,,2.000000e+001,9.499165e+001,3.169407e-006,4.815446e-009,3,9.669890e-001,1.519352e-001,,,,,,,,,,,,,,64,2,3.000000e+000,8.773804e-003,0.000000e+000,0,,0,
1467283133.307,,2.000000e+001,9.499165e+001,3.143887e-006,2.545525e-008,3,9.665645e-001,8.096746e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.169586e-002,0.000000e+000,0,,0,
1467283175.198,,2.000000e+001,9.499384e+001,3.180822e-006,4.210424e-008,3,9.678783e-001,1.323691e+000,,,,,,,,,,,,,,64,2,3.000000e+000,1.168823e-002,0.000000e+000,0,,0,
1467283217.108,,2.000000e+001,9.498727e+001,3.129410e-006,1.662664e-008,3,9.662392e-001,5.313028e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.169586e-002,0.000000e+000,0,,0,
1467283259.898,,2.000000e+001,9.499165e+001,3.158187e-006,7.965559e-009,3,9.643822e-001,2.522193e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.461029e-002,0.000000e+000,0,,0,
1467283302.099,,2.000000e+001,9.499092e+001,3.154360e-006,3.035479e-009,3,9.668040e-001,9.623120e-002,,,,,,,,,,,,,,64,2,3.000000e+000,5.844116e-003,0.000000e+000,0,,0,
1467283345.119,,2.000000e+001,9.499458e+001,3.173546e-006,1.297474e-008,3,9.666594e-001,4.088405e-001,,,,,,,,,,,,,,64,2,3.000000e+000,8.766174e-003,0.000000e+000,0,,0,
1467283387.050,,2.000000e+001,9.499384e+001,3.160587e-006,8.127944e-009,3,9.667007e-001,2.571656e-001,,,,,,,,,,,,,,64,2,3.000000e+000,1.754761e-002,0.000000e+000,0,,0,
